articolo;localizzazione;tempo;grave;moto;utenti_deboli
Camion in fiamme in A1: 8 chilometri di coda tra Fiorenzuola e Fidenza. Grave incidente nella mattinata di oggi, lunedì 2 marzo, lungo l'autostrada A1, lungo il tratto tra Fidenza e Fiorenzuola d'Arda. Per cause in corso di accertamento il rimorchio di un camion ha preso fuoco. Sul posto sono arrivati i Vigili del Fuoco che hanno lavorato per spegnere il rogo. In conseguenza dell'incidente si sono verificati otto chilometri di coda tra Fiorenzuola e Fidenza, in direzione Bologna. La via Emilia è stata chiusa e poi riaperta al traffico. Il tratto lungo la strada statale 9 Via Emilia è temporaneamente chiuso, in entrambe le direzioni, dal km 238,500 al km 240,000, a Fiorenzuola DArda (provincia di Piacenza), a causa di un incidente. Le deviazioni avvengono allinterno del centro abitato. Il tratto è stato poi riaperto al traffico.;0;0;0;0;0
Paura a San Ruffino, auto si ribalta: due feriti gravi estratti dai Vigili del Fuoco. Grave incidente nella giornata di ieri, sabato 29 febbraio a San Ruffino. Erano da poco passate le ore 13 quando, per cause in corso di accertamento, il conducente di un'auto ha perso il controllo del mezzo, che si è ribaltato. All'interno, oltre al conducente, anche un passeggero. L'allarme è scattato da subito e sul posto sono arrivati si soccorritori del 118, che hanno trasportato i due feriti al Pronto Soccorso dell'Ospedale Maggiore di Parma. Le loro condizioni di salute sono considerate gravi dai sanitari. Sul posto anche una squadra dei Vigili del Fuoco: gli opertori del 115 hanno estratto le due persone ferite dall'abitacolo.;0;0;0;0;0
Si schianta contro il furgone del latte: muore 66enne di Felino. Tragico incidente nella mattinata di sabato 22 febbraio a Luzzara. Un 66enne di Felino, Maurizio Broglia, è morto in seguito allo schianto della sua auto, una Peugeut 508, contro un furgone del latte, avvenuto intorno alle ore 11, per cause in corso di accertamento. Secondo le prime informazioni i due mezzi si sarebbero scontrati frontalmente. Sul posto sono arrivati i soccorritori della Croce Rossa di Luzzara, l'automedica dell'ospedale di Luzzara e l'elisoccorso da Parma. Per il 66enne non c'è stato nulla da fare. Il conducente del furgone, in 50enne di Pegognaga, è ricoverato in ospedale con ferite di media gravità. Aggiornamenti a breve;0;0;0;0;0
Donna investita da un'auto sulle strisce pedonali in viale dei Mille. Grave incidente stadale nel pomeriggio di giovedì 20 febbraio. Per cause in corso di accertamento una donna è stata investita in via dei Mille da un'auto, mentre stava attraversando la strada in corrispondenza delle strisce pedonali. L'allarme è scattato da subito e sul posto sono arrivati i soccorritori del 118: l'ambulanza e l'automedica, che hanno prestato le prime cure alla persona ferita e l'hanno trasportata al Pronto Soccorso dell'Ospedale Maggiore per accertamenti. Fortunatamente avrebbe riportato solo ferite lievi. Sul posto anche la polizia Locale che ha effettuato i rilievi previsti per legge e ha gestito il traffico che si è creato tra via dei Mille e barriera Bixio, in seguito all'incidente. Aggiornamenti a breve;0;0;0;0;0
Scontro tra camion e auto a Citerna, tre feriti: uno grave. Un grave incidente stradale si è verificato nella serata di lunedì 17 febbraio a Citerna, lungo la Fondovalle Taro. Per cause in corso di accertamento verso le ore 20.30 un'auto ed un camion si sono scontrati violentemente. In conseguenze dello schianto tre persone sono rimaste ferite. Uno dei tre feriti si trova in gravi condizioni di salute al Pronto Soccorso dell'Ospedale Maggiore di Parma. Sul posto sono arrivate le ambulanze, che hanno soccorso i feriti, e i VigilI del Fuoco, che hanno lavorato per estrarre i feriti dall'abitacolo ed hanno poi messo in sicurezza l'area. Aggiornamenti a breve;0;0;0;0;0
Madeline: uccisa a 21 anni da un pirata della strada positivo alla cocaina. La giovane 21enne di Pilastro Madeline Mora Ramirez è morta travolta dal pirata della strada, il 57enne le cui iniziali sono S.F., milanese e residente a Bertonico, in provincia di Lodi, risultato positivo alla cocaina. La ragazza, che viveva con i genitori a Pilastro di Langhirano, è stata dichiarata morta dopo essere arrivata all'Ospedale di Lodi, dopo il soccorso da parte degli operatori del 118, che l'hanno trasportata in condizioni disperate in ospedale. Alle 5 di mattina di sabato 15 febbraio è stata coinvolta in un incidente stradale, nei pressi del treno deragliato, lungo l'autostrada A1, a Ospedaletto Lodigiano. L'auto sulla quale viaggiava, una Nissan Juke, è uscita di strada per cause in corso di accertamento, si è ribaltata ma il conducente - anche lui rimasto ferito - è riuscito a far uscire tutti i passeggeri dall'auto, prima che prendesse fuoco. Il 57enne lodigiano è passato in quel momento in autostrada, proprio in quel punto, ed ha travolto i giovani già feriti: Madeline è stata centrata in pieno dal veicolo ed ha riportato gravissime ferite. Il conducente è scappato: gli agenti della polizia Stradale, dopo aver ascoltato i testimoni ed aver visionato le immagini delle telecamere lo hanno arrestato - un'ora dopo. Il conducente dell'auto pirata ora si trova agli arresti domiciliari, con l'accusa di omicidio stradale. Non ha negato le sue responsabilità. La notizia della morte di Madeline è arrivata a Langhirano e a Pilastro: la famiglia e gli amici sono distrutti dal dolore. Il padre di Madeline è custode di un prosciuttificio della zona. Gli altri giovani che erano con lei in auto sono rimasti feriti: V.P.E.A. 25enne dellEcuador residente in provincia di Parma è stato ricoverato in codice rosso ma non è in pericolo di vita. Gli altri due giovani, B.M, 20enne del Marocco, e F.M., 26 anni, di Parma, invece, hanno riportato solo delle contusioni.;0;0;0;0;0
Schianto mortale in A1: arrestato il pirata della strada che ha travolto l'auto dei quattro giovani. È stato arrestato per omicidio stradale dalla polizia Stradale di Lodi il conducente di 57 anni dell'auto pirata che, nella notte tra venerdì e sabato, ha tamponato la Nissan Juke, a bordo della quale viaggiavano i quattro ragazzi residenti nel parmense: una 21enne di Pilastro ed originaria di Santo Domingo Madeline Mora Ramirez è morta mentre gli altri tre ragazzi sono rimasti gravemente feriti. L'uomo alla guida dell'auto pirata, una Fiat Punto, che non si è fermato a prestare soccorso ai giovani, è positivo al test antidroga. L'auto dei giovani è stata coinvolta in un primo incidente - le cui cause sono in corso di accertamento - ed è stata poi tamponata dal veicolo guidato dal 57enne. In un primo momento sembrava si fosse verificato un solo incidente ma, dopo aver ascoltato il racconto di uno dei feriti ed aver visionato le immagini delle telecamere la Stradale ha ricostruito l'esatta dinamica del tragico incidente. Secondo le prime informazioni dopo il primo incidente uno dei ragazzi sarebbe riuscito a far uscire gli altri dall'auto, prima che si incendiasse. Poco dopo però la Fiat Punto pirata li avrebbe travolti. Dopo il trasporto d'urgenza in ospedale la 21enne è deceduta mentre gli altri si trovano in gravi condizioni di salute. Anche il conducente del suv Nissan, V.P.E.A. 25enne dellEcuador residente in provincia di Parma è stato ricoverato in codice rosso ma non è in pericolo di vita. Gli altri due giovani, B.M, 20enne del Marocco, e F.M., 26 anni, di Parma, invece, hanno riportato solo delle contusioni. Secondo gli inquirenti, anche in base a delle testimonianze raccolte, era ancora viva dopo il primo incidente. Potrebbe essere quindi stato fatale il tamponamento per la 21enne, trovata dai soccorritori, una volta arrivati sul posto, in arresto cardiaco. La ragazza deceduta è stata dichiarata morta una volta arrivata in ospedale a Lodi.;0;0;0;0;0
Terrore in A1, auto si schianta e si incendia vicino al treno deragliato: muore una 21enne parmense. Tragedia nella notte lungo l'autostrada A1. Una ragazza di 21 anni, Madeline Mora Ramirez, originaria di Santo Domingo e residente a Pilastro, è morta mentre gli altri tre giovani, di 20, 25 e 26 anni, residenti in provincia di Parma che erano in auto con lei, sono rimasti gravemente feriti. È il gravissimo bilancio di un incidente stradale avvenuto nei pressi di Ospedaletto Lodigiano, poco prima delle 5 di mattina di sabato 15 febbraio, vicino al punto in cui si trova il Frecciarossa deragliato il 6 febbraio. La ragazza di 26 anni, portata in elicottero al San Gerardo di Monza con numerosi traumi, è quella che si trova nelle condizioni più gravi mentre gli altri due feriti, di 20 e 25 anni, sono ricoverati allospedale di Lodi. Secondo le prime informazioni l'auto a bordo della quale viaggiavano, un Suv Nissan Juke, si sarebbe schiantata all'altezza di una piazzola di sosta e poi si sarebbe incendiata. Una delle ipotesi al vaglio della polizia Stradale di Guardamiglio, che si è recata sul posto per effettuare i rilievi, è che il conducente della vettura che stava viaggiando davanti al Suv abbia frenato bruscamente per vedere il convoglio deragliato, causando lo schianto dell'auto con a bordo i ragazzi. La seconda vettura non sarebbe poi stata coinvolta nell'incidente. Le cause del terribile schianto sono ancora in corso di accertamento. Aggiornamenti a breve;0;0;0;0;0
Basilicanova, investito da un'auto nella rotonda a Piazza: ciclista grave al Maggiore. E' stato urtato da un'automobile, in corrispondenza della rotonda di Piazza, tra via Traversetolo e via Garibaldi a Basilicanova ed è caduto rovinosamente a terra. Un ciclista, che è stato investito dall'auto nel primo pomeriggio di mercoledì 12 febbraio si trova ora ricoverato al Pronto Soccorso dell'Ospedale Maggiore di Parma in gravi condizioni di salute. Il ferito non è fortunatamente in pericolo di vita. L'incidente è avvenuto verso le ore 14: sul posto sono arrivate l'ambulanza e l'automedica della Croce Azzurra di Traversetolo che hanno prestato le prime cure al ciclista, che è stato trasportato in ospedale dall'ambulanza. La dinamica dello scontro è al vaglio degli agenti della polizia Municipale della Pedemontana, che sono arrivati sul posto per effettuare i rilievi previsti per legge.;0;0;0;0;0
Schianto tra auto e moto in tangenziale, ferito grave al Maggiore: code e tratto bloccato. Grave incidente stradale nel pomeriggio di mercoledì 12 febbraio lungo la tangenziale Sud di Parma, tra l'uscita di via Volturno e quella di via Emilia Ovest. Erano da poco passate le 17.40 quando, per cause in corso di accertamento, un'auto ed una motocicletta si sono scontrate. L'impatto è stato particolarmente violento e il conducente della moto ha riportato ferite serie. Sul posto sono arrivate l'ambulanza e l'automedica della Croce Rossa di Parma che hanno prestato le prime cure al motociclista ferito e l'hanno poi trasportato d'urgenza al Pronto Soccorso dell'Ospedale Maggiore di Parma. Le sue condizioni di salute sono gravi ma non si trova in pericolo di vita. In seguito all'incidente si sono verificati disagi alla circolazione stradale lungo la tangenziale: il tratto tra l'uscita di via Volturno e l'uscita di via Emilia Ovest è rimasto chiuso per consentire le operazioni di soccorso e la rimozione dei mezzi coinvolti nell'incidente. Aggiornamenti a breve;0;0;0;0;0
Colorno: madre e figlio 11enne investiti da un'auto sulle strisce pedonali. Sono stati investiti da un'auto mentre attraversavano la strada sulle strisce pedonali a Colorno, in via Volontari del Sangue. Una mamma di 40 anni ed il figlio di 11 anni sono stati urtati da un'auto alle ore 8 di mercoledì 12 febbraio, mentre si stavano recando a scuola. Alla guida della Fiat Multipla che li ha investiti un uomo che stava accompagnando il proprio figlio alla scuola materna. L'allarme è scattato in pochi istanti: madre e figlio sono stati accompagnati al Pronto Soccorso dell'Ospedale Maggiore di Parma da un'ambulanza della Pubblica Assistenza di Colorno. Fortunatamente non si trovano in gravi condizioni di salute. Sul posto anche la polizia Locale dell'Unione Bassa Parma Est per i rilievi previsti per legge: gli agenti dovranno ricostruire l'esatta dinamica dell'incidente. Aggiornamenti a breve;0;0;0;0;0
"Caos in A1, frontale da due camion: due feriti, code di 9 chilometri, autostrada riaperta. Grave incidente nella mattinata di lunedì 10 febbraio. Erano da poco passate le ore 7.20 quando, per cause in corso di accertamento, due mezzi pesanti si sono scontrati lungo l'autostrada A1, tra Fidenza ed del bivio per l'autostrada A15, all'altezza del chilometro 99 Sud, si sono scontrati frontalmente. Uno dei due tir ha fatto un salto di corsia ed ha impattato con l'altro. I due camionisti sono rimasti feriti in modo grave ma non si trovano in pericolo di vita. Sul posto i mezzi di soccorso e le ambulanze che hanno trasportato i due feriti al Pronto Soccorso dell'Ospedale Di Vaio di Fidenza. L'autostrada è stata riaperta e le code sono in diminuzione In seguito all'incidente si sono formati nove chilometri di coda. I tratti tra il bivio per l'A15 e Fidenza - in direzione Milano - e tra la fine del complanare di Piacenza ed il bivio per l'A15 Parma-La Spezia - in direzione Bologna - sono rimasti chiusi per consentire le operazioni di soccorso. Secondo le prime informazioni uno dei due autoarticolati avrebbe effettuato un salto di carreggiata - da quella Sud a quella Nord: il tir ha anche perso il suo carico di sbarre di ferro. All'interno del tratto chiuso si sono formati 9 chilometri di coda. ""Sulla A1 Milano-Napoli tra Fidenza e il bivio con la A15 Parma-La Spezia - scrive Autostrade per l'Italia - per un incidente in cui sono rimasti coinvolti 2 mezzi pesanti, avvenuto al km 99,200 alle ore 7:20, è stata disposta la chiusura dei seguenti tratti: verso Milano tra il bivio per la A15 Parma-La Spezia e Fidenza; verso Bologna tra la fine della Complanare di Piacenza ed il bivio per la A15 Parma-La Spezia. Si tratta di un tamponamento tra 2 mezzi pesanti a seguito del quale un autorticolato ha effettuato un salto di carreggiata, dalla carreggiata sud alla carreggiata nord, con parziale dispersione di carico consistente in sbarre di ferro. Al momento verso Bologna, si segnalano code per l'uscita obbligatoria a a partire da Basso Lodigiano e all'interno del tratto chiuso 9 km di coda tra Fiorenzuola ed il bivio per la A15; verso Milano 4 km di coda per la deviazione obbligatoria tra Parma ed il bivio per la A15, e 2 km di coda all'interno del tratto chiuso tra il bivio per la A15 e Fidenza. Per le lunghe percorrenze, verso Milano si consiglia di utilizzare la A22 Brennero-Modena e poi la A4 Milano-Brescia verso Milano, percorso inverso in direzione opposta, per chi è in viaggio verso Bologna. Per le brevi percorrenze, il traffico in direzione di Milano viene deviato sull'A15 Parma-La Spezia dove è possibile uscire a Parma ovest e attraverso la SS9 via Emilia si può rientrare a Fidenza. Chi viaggia verso Bologna deve uscire a Piacenza Sud ed è possibile rientrare in autostrada a Parma dopo aver percorso la SS9 Via Emilia. Sul posto sono presenti il personale di Autostrade per l'Italia, la Polizia Stradale, i Vigili del Fuoco ed i mezzi di soccorso meccanici.";0;0;0;0;0
