articolo;localizzazione;tempo;grave;moto;utenti_deboli
Nella serata di sabato 21 gennaio il conducente di un'auto è rimasto ferito in seguito ad un incidente stradale in località Faviano di Sotto, nel comune di Lesignano Bagni. L'uomo, un 43enne residente in provincia di Parma, è uscito di strada mentre guidava la propria automobile, cadendo in una scarpata per circa quindici metri. Sul posto è stato richiesto l'intervento del Soccorso Alpino dell'Appennino parmense. Fortunatamente, la scena è stata notata da un passante, che ha attivato i soccorsi. Subito sono arrivate sul posto l'ambulanza di Langhirano, l'automedica di Traversetolo, i vigili del fuoco e Carabinieri. In considerazione della scarpata particolarmente ripida e impervia, è stata attivata anche una squadra del Soccorso Alpino. Il ferito è stato recuperato e riportato alla sede stradale, dove è stato affidato all'ambulanza che lo ha trasportato all'Ospedale Maggiore di Parma. Nonostante un forte trauma ad un arto inferiore ed alcune contusioni, le sue condizioni non sembrano destare preoccupazioni;0;0;0;0;0
"Il conducente di un autoarticolato ha cercato di svoltare, mentre stava percorrendo via Partigiani dItalia - all'incrocio di via Fontanella, tra Colorno e Mezzani - ma visto che il mezzo era più grande della carreggiata, non c'è riuscito ed il rimorchio è finito nel canale, bloccando la strada e la circolazione dei veicoli. Lo segnala il sindaco di Sorbolo Nicola Cesari con un post su Facebook. ""Puoi mettere tutti i divieti che vuoi, che tanto daranno sempre e solo la colpa ai navigatori e intanto distruggono tutte le strade di campagna non autorizzate al transito. Solita filastrocca ma a breve arriveranno nuove telecamere.. e poi facciamo pagare ai datori di lavoro"".";0;0;0;0;0
Grave incidente stradale alle ore 12.20 di giovedì 19 gennaio lungo strada Lodesana a Fidenza. Per cause in corso di accertamento due auto si sono scontrate violentemente. In conseguenza dello scontro due persone - marito e moglie anziani - sono rimasti feriti con contusioni di media gravità. L'allarme è scattato da subito e sul posto sono arrivati i soccorritori dell'ambulanza infermieristica di Fidenza, i vigili del fuoco e la polizia locale. I due feriti sono stati trasportati all'Ospedale di Vaio di Fidenza per accertamenti e non si trovano in pericolo di vita. Gli agenti hanno effettuato i rilievi previsti per legge ed hanno gestito il traffico in zona. L'incidente si è verificato all'altezza dell'incrocio di ingresso dell'Ospedale di Vaio: secondo le prime informazioni potrebbe essersi trattato di uno scontro frontale.;0;0;0;0;0
"Gli Agenti della Polizia Locale hanno rintracciato lautomobilista che sul Ponte del fiume Taro, ha danneggiato uninfrastruttura della sede stradale della SS 357 di Fornovo. L'automobilista ha provocato un incidente e si è allontanato, ma è stato rintracciato dalla Polizia Locale che lha sanzionato. Si tratta di un 30enne residente in provincia di Parma che sul Ponte del fiume Taro dopo aver abbattuto un muro di delimitazione della SS357, a seguito della fuoriuscita di strada si è allontanato nella notte. Gli Agenti della Polizia Locale dopo aver ricevuto la segnalazione di alcuni cittadini hanno effettuato un sopralluogo; sulla carreggiata in direzione di Ramiola, hanno istituito un temporaneo restringimento della carreggiata affinchè il personale dellUfficio tecnico del Comune di Fornovo di Taro mettesse in sicurezza larea in attesa del successivo intervento di ANAS. Limpatto contro linfrastruttura non ha determinato danni tali da inficiarne lutilizzo. Gli Agenti della Polizia Locale da unattenta analisi delle immagini riprese dalle teleca mere di videosorveglianza presenti sul ponte, nonché dalle parti del veicolo trovate sul luogo del sinistro, sono risaliti al tipo di veicolo e quindi successivamente al proprietario dellauto pirata ovvero allautomobilista 30enne residente nella provincia di Parma. Luomo è stato rintracciato dopo alcuni giorni presso la sua abitazione; luomo ha dichiarato di essere il conducente esclusivo dellauto. Per lui è scattata uan anzione amministrativa, così come sancito dal comma 5 dellarticolo 189 del Codice della Strada: La Polizia Locale fa sapere che purtroppo, non è raro che, dopo aver causato un incidente stradale, lautomobilista si dia alla fuga; chi decide di fuggire dal luogo dellincidente può incorrere in un reato se vi sono feriti o in una mera sanzione amministrativa come nel caso specifico.";0;0;0;0;0
Grave incidente stradale nelle prime ore della mattinata di martedì 17 gennaio. Per cause in corso di accertamento un'auto e una bicicletta si sono scontrate all'altezza di via Goberti a Fidenza. Secondo le prime informazioni il ciclista sarebbe caduto dalla bici sull'asfalto, procurandosi alcune ferite. Sul posto i soccorritori del 118 e la polizia locale, che ha effettuato i rilievi previsti per legge. Il ferito, che ha riportato traumi in varie parti del corpo, è stato trasportato all'Ospedale di Vaio di Fidenza. Le sue condizioni sarebbero di media gravità e non si troverebbe in pericolo di vita.;0;0;0;0;0
Grave incidente stradale nella serata di domenicia 15 gennaio in via del Bosco a Sorbolo, poco dopo le ore 22.30. Per cause in corso di accertamento un'auto, condotta da una donna, è finita all'interno di un fosso al lato della strada. L'allarme è scattato da subito e sul posto sono arrivati i soccorritori del 118 e una squadra dei vigili del fuoco. Quando gli operatori del 115 sono arrivati sul posto per cercare di liberare la conducente, la donna era già riuscita ad uscire dal veicolo, praticamente illesa. E' stata affidata agli accertamenti dei sanitari della Croce Rossa di Sorbolo ma fortunatamente non ha riportato ferite.;0;0;0;0;0
Grave incidente nella serata di venerdì 13 gennaio a Respiccio di Fornovo. Per cause in corso di accertamento un'auto è finita contro la cancellata di un'abitazione poco prima delle ore 21.30. Secondo le prime informazioni il conducente del veicolo, un ragazzo di 22 anni, in seguito al fortissimo impatto, sarebbe rimasto gravemente ferito. Sul posto sono arrivati i soccorritori del 118 - la Croce Verde di Fornovo e i vigili del fuoco di Parma. I sanitari hanno trasportato d'urgenza il ferito al pronto soccorso dell'Ospedale Maggiore di Parma. Le condizioni del conducente sarebbero particolarmente gravi. Gli operatori del 115, arrivati sul posto con una squadra, hanno messo in sicurezza l'area dell'incidente. L'incidente, avvenuto lungo strada Val Sporzana, non avrebbe coinvolto altri veicoli.;0;0;0;0;0
Grave incidente stradale nella notte tra lunedì 9 e martedì 10 gennaio lungo l'autostrada A1, in direzione Bologna. Per cause in corso di accertamento, poco dopo le ore 4, un furgone e un tir si sono scontrati mentre percorrevano la corsia in direzione Sud. Secondo le prime informazioni l'impatto sarebbe stato particolarmente violento e il conducente del fugone sarebbe rimasto incastrato all'interno dell'abitacolo. L'uomo, dopo essere stato liberato dai vigili del fuoco di Parma, intervenuti sul posto con una squadra, è stato trasportato al pronto soccorso dell'Ospedale Maggiore di Parma. Fortunatamente il conducente non avrebbe riportato ferite gravi.;0;0;0;0;0
Grave incidente stradale nella serata di ieri, domenica 8 gennaio, lungo la Massese, tra Pilastro e Torrechiara, in corrispondenza della rotonda. Secondo le prime informazioni, poco prima delle ore 20, tre auto si sarebbero scontrate mentre stavano percorrendo la strada. In conseguenza dello scontro due persone sarebbero rimaste ferite, fortunatamente in maniera lieve. E' probabile che la presenza della nebbia, con la scarsa visibilità lungo via Langhirano, sia stata una delle cause dell'incidente. Sul posto sono arrivati i soccorritori del 118 che hanno prestato le prime cure ai feriti, per poi trasportarli al pronto soccorso dell'Ospedale Maggiore di Parma. Sul posto anche i carabinieri, che hanno effettuato i primi rilievi ed hanno gestito il traffico in zona. Il tratto interessato all'incidente è stato infatti chiuso in entrambi i sensi di marcia per consentire le operazione di recupero dei mezzi. La dinamica dello scontro tra le tre auto è in corso di ricostruzione.;0;0;0;0;0
Stava percorrendo l'autostada A1 da Parma in direzione Reggio Emilia quando ad un certo punto ha accusato un lieve malore e ha perso il controllo del mezzo pesante che stava conducendo, finendo in un canale al lato della sede stradale. Un camionista è stato protagonista della disavventura nel pomeriggio di sabato 7 gennaio. Secondo le prime informazioni l'uomo, che si trova in buone condizioni di salute, avrebbe perso il controllo del mezzo all'improvviso. Dopo l'impatto il conducente sarebbe uscito autonomamente dal mezzo: sul posto sono poi arrivati i soccorritori del 118 che hanno prestato alcune cure al camionista, accertandosi delle sue condizioni di salute.;0;0;0;0;0
Guidava ubriaco il conducente dell'auto che all'alba di sabato 7 gennaio lungo via Traversetolo in località Botteghino ha investito e ucciso Mohamed Choukry (Il ricordo dei colleghi) operaio di 59 anni, di origine marocchine e residente a Parma, che stava lavorando con il camion della nettezza urbana. Per l'uomo, dipendente della cooperativa Cigno Verde, non c'è stato nulla da fare: è stato centrato in pieno dall'auto che stava sopraggiungendo, da Parma in direzione Traversetolo, proprio nel momento in cui Mohamed si trovava in strada e si stava apprestando a risalire a bordo del camion dei rifiuti. L'uomo alla guida dell'auto, un 52enne italiano, è stato infatti portato in ospedale e ottoposto ai test per alcol e droga: dai risultati è emerso che il conducente, al momento della guida, aveva una concentrazione di alcol nel sangue superiore ai limiti stabiliti per legge. Erano da poco passate le 6 e 20 del 7 gennaio quando l'auto da lui condotta ha investito il lavoratore, uccidendolo. Dopo lo scontro il veicolo si è schiantato contro un palo. Il conducente si è fermato e ha chiamato i soccorsi: nelle ore successive all'incidente è rimasto sul posto, sotto choc. Poi i risultati delle analisi effettuate in ospedale. Mohamed Choukry, dipendente della cooperativa Cigno Verde, lascia quattro figli.;0;0;0;0;0
Grave incidente stradale nella mattinata del 5 gennaio a San Secondo, lungo la strada provinciale Parma-Cremona, all'altezza del distributore Agip. Per cause in corso di accertamento due auto si sono scontrate frontalmente. L'impatto è stato particolarmente violento e una persona è rimasta gravemente ferita. Sul posto sono arrivati i soccorritori del 118. Una persona è stata soccorsa dall'ambulanza e poi trasportata d'urgenza al pronto soccorso dell'Ospedale di Vaio di Fidenza. Secondo le prime informazioni le sue condizioni di salute sarebbero di media gravità. Sul posto la polizia locale di San secondo, i vigili del fuoco e l'ambulanza infermieristica di San Secondo. Gli operatori del 118 hanno messo in sicurezza l'area: in un primo momento sembrava che una delle auto avesse preso fuoco ma il fumo in realtà proveniva, probabilmente, da uno degli airbag di uno dei mezzi coinvolti. In seguito all'incidente si sono formate lunghe code in entrambe le direzioni di marcia.;0;0;0;0;0
E' indagato per omicidio stradale il conducente 36enne dell'auto che nella serata di mercoledì 28 dicembre, poco prima delle ore 20, ha tamponato l'auto a bordo della quale viaggiava Tiziana Sani, la 63enne morta in seguito alle gravissime ferite riportate. Lo schianto violentissimo è avvenuto lungo la Massese, all'altezza di Torrechiara, nei pressi del prosciuttificio Fumagalli. Dopo l'impatto con la prima auto il veicolo condotto dalla donna si sarebbe poi ribaltato per poi finire fuori strada. I soccorritori non hanno potuto fare altro che constatare il decesso della donna: la parte anteriore dell'auto si è completamente accartocciata. Le indagini sono a carico di un giovane di 36 anni che si trovava alla guida dell'auto che ha tamponato il veicolo condotto da Tiziana Sani, che in quell'incidente ha tragicamente perso la vita. Gli approfondimenti degli inquirenti dovranno chiarire, tra l'altro, se il conducente si trovasse sotto effetto di alcol o di stupefacenti al momento dell'incidente.;0;0;0;0;0
Grave incidente stradale nel primo pomeriggio di lunedì 2 gennaio 2023 lungo l'autostrada A1 in direzione Bologna. Erano da poco passate le 14.30 quando, per cause in corso di accertamento, la conducente di un'auto ha perso il controllo del mezzo che si è ribaltato. Il veicolo si è cappottato ed è rimasto al centro della carreggiata. In seguito all'incidente una ragazza di 18 anni è rimasta gravemente ferita. L'altra persona che si trovava all'interno dell'auto è invece rimasta illesa. Sul posto sono arrivati i soccorritori della 118, l'ambulanza infermieristica di Fidenza, oltre ai vigili del fuoco e alla polizia stradale. Gli operatori del 115 hanno fatto uscire le due persone che si trovavano all'interno dell'auto. Secondo le prime informazioni la ragazza, che avrebbe riportato ferite di media gravità con contusioni in varie parti del corpo, sarebbe stata trasportata all'ospedale di Vaio di Fidenza. Gli agenti hanno effettuato i rilievi per cercare di capire la dinamica dell'incidente, ancora poco chiara, che non avrebbe comunque coinvolto altri veicoli. In seguito all'incidente si sono formati alcuni chilometri di coda nel tratto interessato.;0;0;0;0;0
